Filing Name,Extracted Arguments from ToC,Conclusion,URL,proper_extraction,classification,salience-rating,annotator-uni
scotus_filing_1554,"I. This Petition Is a Patent Attempt to Circumvent the Restrictions on Appealability From an Order Denying a TRO
II. Petitioners Cannot Satisfy Their Burden of Showing a Clear and Indisputable Right to Mandamus Relief.  
III. Petitioners’ Questions Presented Were Not Presented Below and Rely on Faulty Assumptions.  
IV. Article III Is a Bar to the Petition Because Petitioners Lacked Standing at the Outset, or Their Claims Are Moot. ","CONCLUSION 
The Petition for Writ of Mandamus should be 
denied.",http://www.supremecourt.gov/DocketPDF/21/21-295/194080/20210929131224081_Final%20Brief.pdf,True,deny,3.0,aec2244
scotus_filing_1557,"I. Recent cases and studies demonstrate natural immunity is greater than injected immunity  
II. Bodily integrity is a fundamental right.
III. Unavoidably unsafe vaccines and informed consent.  
IV. FDA’s alleged ‘vaccine approvals’ obscure legal reality.  
V. Government agencies misinform the public.  
VI. This Court should resolve the split among the lower Courts. 
 ","CONCLUSION 
 
Amicus draws the attention of this Court to the 
crucial role of natural immunity in addressing not 
only Petitioners’ significant protected interests, but 
also those same interests of the public during this 
period of declared (but not currently scientifically 
validated) pandemic accompanied by untenable 
medical interventions. This Court ought to take 
notice, as well, that the President seeks to indirectly 
mandate EUA inoculations through employers, 
despite the settled jurisprudence that the States 
alone have such police power (if it exists), and the 
settled jurisprudence of this Court that all human 
beings have a right to informed consent and bodily 
integrity.  
Shall the most serious public health challenge in 
several generations be resolved by executive action 
and by private mandates under color of law without 
meaningful judicial review under the strict scrutiny 
standard? 
 Amicus respectfully requests that this Court 
grant the Petition for a Writ of Mandamus, or in the 
alternative, Certification, in the public interest and 
to protect the interests of the Petitioners and Amicus’ 
associates.  
Respectfully submitted,  
 
P",http://www.supremecourt.gov/DocketPDF/21/21-295/194152/20210929210340743_Amicus%20Brief%2021-295.pdf,True,grant,1.0,aec2244
scotus_filing_16012,"I. Nature of the Case
II. Course of Proceedings and Disposition Below 
III. Statement of Facts The Parties The First Action (Smith I)  First Post-Trial Motion in Smith I A New Administration & the Salary Equity Adjustment Termination and Confession Second Post-Trial Motion in Smith I University Equal Opportunity Program Complaint Third Post-Trial Motion in Smith I  The Second Action (Smith II)  
IV. Standard of Review  SUMMARY OF THE ARGUMENT ","CONCLUSION 
Appellant requests that the Court reverse the District Court’s grant of 
summary judgment to Appellee, grant Appellant’s motion for summary judgment 
on liability, remand the case to the District Court as needed, reverse the award of 
Court costs and provide other relief as determined.  
Respectfully submitted, 
 
/s/ Stephen M. Smith 
LA State Bar No. 2",http://www.supremecourt.gov/DocketPDF/20/20-1231/170803/20210303124729711_40275%20pdf%20Smith%20I%20app.pdf,True,reverse,1.0,aec2244
scotus_filing_16280,"I. Residents Of The District Are Denied The Essential Right Of Voting Representation In Congress. 
A. Voting Is A Fundamental Right “Preservative Of All Rights.” 
B. The Lack Of Congressional Voting Representation For District Residents Contravenes The Basic Constitutional Principle Of Self-Governance. 
II. The District Court Erred In Holding That Congress Lacks The Authority To Enact Legislation That Would Enfranchise District Residents.  
A. The District Clause Grants Congress Plenary Legislative Power Over The District.  
B. Legal Precedent Supports Congress’s Authority to Provide Voting Rights For The District.  
C. Congress Understands Its District Clause Authority To Include The Power To Legislate Voting Rights For District Residents. ","CONCLUSION  
For the foregoing reasons, the House urges this 
Court to hold that the Constitution grants Congress 
the power to enact legislation providing District 
residents with the fundamental right to voting 
representation in Congress. 
Respectfully submitted,",http://www.supremecourt.gov/DocketPDF/20/20-1279/175700/20210414131519905_Castanon%204.14.2021%2010am%20PDFA%20FINAL.pdf,True,affirm,3.0,aec2244
scotus_filing_16282,"I. D.C.’s Lack of Voting Representation May Force Lawyers to Explore Other Ways to Advocate for Clients in D.C. 
A. In Taking the Lawyers’ Oath, D.C. Lawyers, Like Other Lawyers Practicing in the United States, Swear to Uphold the Constitution. 
B. Lawyers Must Consider Whether Their Advocacy for D.C. Clients Will Be Affected by the Lack of D.C. Voting Representation. 
II. D.C.’s Lack of Representation in Our National Legislature Constrains the Administration of Justice. 
A. Lack of Control Over D.C.’s Own Tax Dollars:  Unlike State and Local Governments in the 50 States, D.C. Currently Cannot Control Expenditure and Appropriation of Its Own Tax Dollars.  
B. Reduced Ability to Ensure D.C. (and National) Safety:  Control Over the Local Metropolitan Police Department and National Guard Resides With the President. 
C. Lack of Control Over D.C.’s Courts:  D.C. Does Not Have Control Over Its Own Courts.  
D. Lack of Control Over D.C. Prosecutors:  Prosecutors of Felonies and Many Misdemeanors in D.C. Are Unaccountable to D.C. Voters.  
E. Negative Effects on Penal Systems:  Lack of Local Control Over the Penal System Impacts Representation 
III.Lawyers and Citizens in D.C. Lack the Right to Meaningfully Petition the Government. F. Representation of D.C. Citizens in the Parole System:  D.C.’s Lack of Control Over Parole Issues Raises Serious Constitutional Concerns. ","CONCLUSION 
In 1949, President Truman wrote, “We should 
take adequate steps to assure that citizens of the 
United States are not denied their franchise merely 
because they reside at the Nation’s Capital.”44  
Amici agree.  For all the reasons stated here and in 
the Petitioners’ brief, Amici Curiae ask this Court 
to note probable jurisdiction, grant the relief 
 
43 Avis E. Buchanan, Improve D.C.’s parole practices, The 
Washington Post (Aug. 14, 2015), https://www.washing-
tonpost.com/opinions/improve-dcs-parole-prac-
tices/2015/08/14/56b9f03c-3475-11e5-8e66-
07b4603ec92a_story.html. 
44 Letter from President Truman to the Speaker of the House 
(July 25, 1949), https://www.trumanlibrary.gov/library/pub-
lic-papers?month=7&endyear=5&searchterm=fran-
chise&yearstart=5&yearend=All (last visited April 12, 2021).",http://www.supremecourt.gov/DocketPDF/20/20-1279/175729/20210414150102962_20-1279%20Amici%20Brief.pdf,True,grant,2.0,aec2244
scotus_filing_16834,"I. CONTRARY TO THE EIGHTH CIRCUIT’S PRECEDENT, THE ELEVENTH CIRCUIT’S DECISION CREATES ABSURD INCENTIVES FOR CRIMINALS NOT TO RETURN STOLEN PROPERTY OR MAKE THEIR VICTIMS WHOLE 
II. THE ELEVENTH CIRCUIT’S JUDICIAL INVENTION IMPROPERLY CONVERTS CRIMINAL FORFEITURE INTO A MANDATORY FINE 
III. THE ELEVENTH CIRCUIT’S DECISION VIOLATES CONGRESS’S INTENT BY RENDERING SUPERFLUOUS THE ONLY STATUTE THAT AUTHORIZES A FORFEITURE MONEY JUDGMENT.","CONCLUSION 
The Court should grant the petition. 
/s/ Joshua D. Greenberg  
 
 
 
Joshua D. Greenberg 
  Counsel of Record 
The Josh Greenberg Law Firm PLLC 
717 K Street, NW, Suite 900 
Washington, DC 20006 
(202) 422-0809 
josh@joshgreenberglawfirm.com 
 
Elliot S. Abrams 
Cheshire Parker Schneider, PLLC 
133 Fayetteville Street, Suite 400 
Raleigh, NC 27602 
(919) 833-3114 
elliot.abrams@cheshirepark.com 
 
and 
 
Jeffrey T. Green 
Co-Chair, Amicus Curiae 
  Committee 
NATIONAL ASSOCIATION OF 
  CRIMINAL DEFENSE LAWYERS 
1660 L STREET, N.W. #12 
Washington, DC 20005 
 
Counsel for Amicus Curiae 
 
Dated:  May 19, 2021",http://www.supremecourt.gov/DocketPDF/20/20-1370/179616/20210519123120935_20-1370%20Abrams%20Amicus%20Brief%20ALL%20FINAL%20PDFA.pdf,True,grant,2.0,aec2244
scotus_filing_17282,"I. Standard Of Review  
II. Exercising The Contractual Right To Terminate Was Not A  Breach  
A. The Termination For Convenience Clause  
B. The Board Correctly Rejected OSI’s Arguments Regarding The Contract’s Guaranteed Minimum 
C. The Board Correctly Rejected OSI’s Attempts To Reargue Bid Protest Matters Before The Board 
1. This Is Not A Bid Protest Case And The Board Had No Jurisdiction To Entertain OSI’s Bid Protest Arguments 
iii 
2. Neither The Termination For Convenience Clause Nor The CDA Grants Contractors A Right To Have Convenience Terminations Reviewed For Abuse Of Discretion","CONCLUSION 
 
For these reasons, we respectfully request that the Court affirm the board’s 
decision. 
   
 
 
 
 
 
 
Respectfully submitted, 
JOSEPH H. HUNT 
 
 
 
 
 
 
 
Assistant Attorney General 
 
 
 
 
 
 
 
ROBERT E. KIRSCHMAN, JR. 
 
 
 
 
 
 
 
Director 
 
 
 
 
 
 
 
/s/ Patricia M. McCarthy 
 
 
 
 
 
 
 
PATRICIA M. MCCARTHY 
 
 
 
 
 
 
 
Assistant Director  
 
Case: 20-1087      Document: 17     Page: 21     Filed: 03/11/2020
754a",http://www.supremecourt.gov/DocketPDF/20/20-1437/175300/20210408221625111_Petition%20Appendix%20Volume%202%20406pp.pdf,True,affirm,2.0,aec2244
scotus_filing_17829,"I. Certiorari Is Unwarranted Because EPA Is Reconsidering Its Approach to Regulating CO2 Emissions from Power Plants and Petitioners Face No Present Obligations. 
A. EPA’s Ongoing Rulemaking Process Makes This Case an Exceptionally Poor Vehicle for Reviewing the Questions Presented. 
B. None of Petitioners’ Arguments Justify Immediate Review. 
II. Certiorari Is Unwarranted Because the Decision Below Was Correct. 
A. The Court of Appeals Correctly Rejected the ACE Rule’s Reading of an Atextual Restriction into Section 111.  
B. The Statutory Dispute Here Does Not Implicate the Major-Questions Doctrine. 
C. Westmoreland’s Argument Based on Section 112 Does Not Merit This Court’s Review.","CONCLUSION 
The petitions for writs of certiorari should be 
denied. 
 
 
Respectfully submitted, 
 
LE",http://www.supremecourt.gov/DocketPDF/20/20-1530/186866/20210805194638877_No%2020-1530%20et%20al.Brief%20for%20States%20and%20Municipalities%20in%20Opposition.pdf,True,deny,4.0,aec2244
scotus_filing_19279,,"CONCLUSION 
The petitions for certiorari should be denied.",http://www.supremecourt.gov/DocketPDF/20/20-1780/186835/20210805150356158_20-1530%2020-1531%2020-1778%20and%2020-1780%20BRIEF%20IN%20OPPOSITION%20OF%20NON-GOVERNMENTAL%20ORGANIZATION%20AND%20TRADE%20ASSOCIATION%20RESPONDENTS.pdf,True,deny,,aec2244
scotus_filing_19283,"I. Certiorari Is Unwarranted Because EPA Is Reconsidering Its Approach to Regulating CO2 Emissions from Power Plants and Petitioners Face No Present Obligations. 
A. EPA’s Ongoing Rulemaking Process Makes This Case an Exceptionally Poor Vehicle for Reviewing the Questions Presented. 
B. None of Petitioners’ Arguments Justify Immediate Review. 
II. Certiorari Is Unwarranted Because the Decision Below Was Correct. 
A. The Court of Appeals Correctly Rejected the ACE Rule’s Reading of an A textual Restriction into Section 111. 
B. The Statutory Dispute Here Does Not Implicate the Major-Questions Doctrine. 
C. Westmoreland’s Argument Based on Section 112 Does Not Merit This Court’s Review. ","CONCLUSION 
The petitions for writs of certiorari should be 
denied. 
 
 
Respectfully submitted, 
 
LE",http://www.supremecourt.gov/DocketPDF/20/20-1780/187124/20210810144008200_No%2020-1530%20et%20al.Brief%20for%20States%20and%20Municipalities%20in%20Opposition.pdf,True,deny,3.0,aec2244
scotus_filing_1977,"I. ICWA is a critical tool for protecting Indian children and fostering state-tribal collaboration 
II. The decision below is incorrect 
A. ICWA does not violate the anticommandeering doctrine 
B. ICWA’s preferences for placement with other Indian families and Indian foster homes do not violate equal protection","CONCLUSION 
The petitions for writs of certiorari in No. 21-376 
and No. 21-377 should be granted. 
 
Respectfully submitted, 
ROB BO",http://www.supremecourt.gov/DocketPDF/21/21-377/195879/20211008120033843_21-376%20%2021-377%20Brief%20for%20California%20et%20al.pdf,True,grant,4.0,aec2244
scotus_filing_21037,"I. Facts and Proceedings Below 
II. Summary of Argument 
a) ARGUMENT AND AUTHORITIES 
b) The district court made a plain mathematical error in determining the defendant’s drug quantity","CONCLUSION 
 
Given the above facts and authorities, this Court should enforce the 
appellate waiver and dismiss the appeal.  Should the Court deny this motion, 
the government requests an extension of time of 30 days from the denial to 
respond to Fuentes’s brief.   
Respectfully submitted, 
 
 
 
 
 
 
 
 
Erin Nealy Cox 
 
 
 
 
 
 
 
United States Attorney 
 
 
 
 
 
 
 
s/Amber M. Grand 
 
Amber M. Grand 
Assistant United States Attorney 
Texas Bar No. 24061294 
1100 Commerce Street, Third Floor 
Dallas, Texas 75242 
Telephone: (214) 659.8706 
amber.grand@usdo",http://www.supremecourt.gov/DocketPDF/20/20-5358/149952/20200811145214379_Fuentes_Cert%20Appendix_8-11-20.pdf,True,deny,0.0,aec2244
scotus_filing_22292,"I.  The Second Circuit’s Decision Conflicts With This Court’s Decisions And Expands The Reach Of Several Criminal Statutes Beyond What Their Text Warrants. 
A.  Whether A Proposed Change In Government Regulation Constitutes “Property” And A “Thing of Value” Merits Review 
B.  Whether The “Personal Benefit” Requirement Applies When Insider-Trading Is Prosecuted Under The Wire Fraud Statute Merits Review
II.  By Diluting The Elements Required To Prove Criminal Insider-Trading, The Second Circuit’s Decision Contradicts Constitutional Principles And Countenances Prosecutions And Convictions Based On Equivocal Evidence.","CONCLUSION 
For reasons stated herein and in the petitions for 
writs of certiorari, this Court should grant one or both 
of the petitions. 
 
Respectfully submitted, 
DANIEL M. SULL",http://www.supremecourt.gov/DocketPDF/20/20-5649/157339/20201013125654180_20-306%20and%2020-5649%20Brief%20for%20Respondent%20Christopher%20Worrall%20in%20Support%20of%20Granting%20the%20Petitions.pdf,True,grant,2.0,aec2244
